PMID,Title,Abstract,Authors,Journal,Year,URL,Review,SystematicReview,ClinicalTrial,MetaAnalysis,RCT,LongitudinalStudy
35639552,Comparison of dietary and physical activity behaviors in women with and without polycystic ovary syndrome: a systematic review and meta-analysis of 39 471 women.,"Lifestyle (dietary and/or physical activity [PA]) modification is recommended as first-line therapy to manage polycystic ovary syndrome (PCOS). Current recommendations are based on healthy lifestyle practices for the general public since evidence for unique lifestyle approaches in PCOS is limited and low quality. We aimed to synthesize evidence on dietary and PA behaviors between women with PCOS and those without PCOS. Primary outcomes were overall diet quality, total energy intake and total PA, and secondary outcomes included macronutrients, micronutrients, food groups, foods, glycemic indices, sedentary time and sitting levels. We conducted this work to identify any unique lifestyle behaviors in women with PCOS that could underlie the propensity of weight gain and obesity in PCOS and be targeted for precision nutrition and PA interventions. These findings could be used to inform future practice recommendations and research that more effectively address complications (weight gain, obesity, diabetes, infertility, cardiovascular disease and mental health) in this high-risk population. Databases of MEDLINE, Web of Science, Scopus and CINAHL were searched until 15 February 2022 to identify observational studies documenting dietary and PA behaviors between women with PCOS and without PCOS (Controls). Studies on children, adolescents (&lt;18 years), pregnant or menopausal-aged women (&gt;50 years) were excluded. Data were pooled by random-effects models and expressed as (standardized) mean differences (MD) and 95% CIs. The risk of bias was assessed by the Newcastle-Ottawa scale (NOS). Fifty-four studies (N = 39 471 participants; [n = 8736 PCOS; 30 735 Controls]) were eligible (96%; [52/54] NOS scores ≥ 7). Women with PCOS had higher cholesterol (MD: 12.78, 95% CI: 1.48 to 24.08 mg/day; P = 0.03; I2 = 19%), lower magnesium (MD: -21.46, 95% CI: -41.03 to -1.91 mg/day; P = 0.03; I2 = 76%), and a tendency for lower zinc (MD: -1.08, 95% CI: -2.19 to -0.03 mg/day; P = 0.05; I2 = 96%) intake, despite lower alcohol consumption (MD: -0.95, 95% CI: -1.67 to 0.22 g/day; P = 0.02; I2 = 0%) versus Controls. Also, women with PCOS had lower total PA (standardized mean difference: -0.38, 95% CI: -0.72 to 0.03; P = 0.03; I2 = 98%). Conversely, energy, macronutrients (carbohydrate, fat, protein, fiber), micronutrients (folic acid, iron, calcium, sodium), glycemic index and glycemic load were similar (all: P ≥ 0.06). Most eligible studies reported lower total adherence to healthy eating patterns or poorer consumption of major food groups (grains, fruits, vegetables, proteins, seeds, nuts, dairy) in women with PCOS, as described narratively since variable study methodology did not permit meta-analyses. Collective evidence supports that women with PCOS have a lower overall diet quality, poorer dietary intakes (higher cholesterol, lower magnesium and zinc) and lower total PA, despite lower alcohol consumption versus those without PCOS. Considerable heterogeneity among studies reinforces the need for research to address any relative contributions of other factors (e.g. genetic, metabolic or sociodemographic) to the observed differences. These clarifications may contribute to future evidence-based guideline recommendations on monitoring and managing PCOS in the era of precision lifestyle medicine.",Kazemi M; Kim JY; Wan C; Xiong JD; Michalak J; Xavier IB; Ganga K; Tay CT; Grieger JA; Parry SA; Moran LJ; Lujan ME,Human reproduction update,2022,https://pubmed.ncbi.nlm.nih.gov/35639552/,0,1,0,1,0,0
35612976,Contribution of Biological Age-Predictive Biomarkers to Nutrition Research: A Systematic Review of the Current Evidence and Implications for Future Research and Clinical Practice.,"The global population is living longer; however, not everyone ages at the same rate with regard to their physical and cognitive abilities and their vulnerability to certain diseases and death. This review aimed to synthesize the contribution of biological age-predictive biomarkers to nutrition research and highlight the implications for future research and clinical practice. MEDLINE, CINAHL, and Cochrane CENTRAL were systematically searched on 30 September 2021 for randomized controlled trials and cross-sectional studies examining the association between nutrition and biological age in older adults reporting on genetic, clinical, or molecular biomarkers of biological aging. Cochrane's ROB 2 and ROBINS-I were used to assess the quality of included studies. Synthesis was undertaken narratively. Of 1245 records identified from the search, 13 studies from 8 countries and territories, involving 5043 participants, were included. Seven studies assessed associations between nutrient food intake and telomere attrition, reporting protective effects for branched-chain amino acids, calcium and vitamin D, and a diet of a lower inflammatory index; whereas they found shorter telomeres in people consuming more processed foods and arachidonic acid and other proinflammatory compounds. Five studies examined the associations between plasma nutrition biomarkers and cognitive function, and found a protective effect for HDL cholesterol, lycopene, carotenoids, ω-3 and ω-6 fatty acids, and vitamins B, C, D, and E; whereas trans fatty acids and fibrinogen correlated with a decline in cognitive function. One study used Horvath's clock and reported the epigenetic rejuvenation effect of a Mediterranean diet. In conclusion, biological aging was negatively associated with an anti-inflammatory diet. However, a few studies did not control for the confounding effect of other lifestyle factors. Future research should address this and also assess the synergistic effect of different nutrients, their combinations, and evaluate their dose-response relations. Nutrition practice can incorporate updated screening procedures for older people that include relevant biological aging nutrition markers, leading to anti-aging precision nutrition therapy. The methodology of this systematic review was registered in PROSPERO (CRD42021288122).",Siopis G; Porter J,"Advances in nutrition (Bethesda, Md.)",2022,https://pubmed.ncbi.nlm.nih.gov/35612976/,0,1,0,0,0,0
35174475,The Niche of n-of-1 Trials in Precision Medicine for Weight Loss and Obesity Treatment: Back to the Future.,"The n-of-1 clinical trials are considered the epitome of individualized health care. They are employed to address differences in treatment response and adverse events between patients, in a comparative effectiveness manner, extending beyond the delivery of horizontal recommendations for all. The n-of-1 design has been applied to deliver precision exercise interventions, through eHealth and mHealth technologies. Regarding personalized and precision medical nutrition therapy, few trials have implemented dietary manipulations and one series of n-of-1 trials has applied comprehensive genetic data to improve body weight. With regard to anti-obesity medication, pharmacogenetic data could be applied using the n-of-1 trial design, although none have been implemented yet. The n-of-1 clinical trials consist of the only tool for the delivery of evidence-based, personalized obesity treatment (lifestyle and pharmacotherapy), reducing non-responders, while tailoring the best intervention to each patient, through ""trial and error"". Their application is expected to improve obesity treatment and mitigate the epidemic.",Grammatikopoulou MG; Gkouskou KK; Gkiouras K; Bogdanos DP; Eliopoulos AG; Goulis DG,Current nutrition reports,2022,https://pubmed.ncbi.nlm.nih.gov/35174475/,1,0,0,0,0,0
35108358,A Systematic Review of Literature on the Representation of Racial and Ethnic Minority Groups in Clinical Nutrition Interventions.,"The racial and ethnic disparities in diet-related chronic diseases are major concerns. This systematic review examines the extent to which diet-induced changes in health outcomes, such as cardiometabolic, inflammation, cancer, bone health, and kidney function outcomes, etc., have been reported and discussed by race or ethnicity in randomized trials with 2 or more diet arms that recruited both minority and non-Hispanic White groups. Databases (i.e., PubMed, Cochrane Library, and Web of Science) were searched up to August 2021. Thirty-four studies that discussed effects of defined dietary interventions on health outcomes by racial or ethnic minority group compared with non-Hispanic Whites were included in the systematic review (PROSPERO registration number: CRD42021229256). Acute trials and those with 1 diet arm that accounted for race or ethnicity in their analyses and studies that focused on a single racial or ethnic group were discussed separately. Most studies were conducted in Black compared with White adults testing effects of energy restriction, macronutrient modification, sodium reduction, or variations of the Dietary Approaches to Stop Hypertension (DASH) diet on cardiometabolic outcomes. There was limited focus on other minority groups. Evidence suggests greater blood pressure reduction for Black adults compared with Whites particularly with DASH (or similar) diets. Overall, there was limited consideration for group-specific eating patterns and diet acceptability. Overall risk of bias was low. With emerging precision nutrition initiatives that aim to optimize metabolic responses in population subgroups through tailored approaches, it is imperative to ensure adequate representation of racial and ethnic subgroups for addressing health disparities. Factors that help explain variability in responses such as socioecological context should be included and adequately powered. Given the racial and ethnic disparities in chronic diseases, studying the adoption, maintenance, and effectiveness of dietary interventions on health outcomes among different groups is critical for developing approaches that can mitigate diet-related health disparities.",Dhillon J; Jacobs AG; Ortiz S; Diaz Rios LK,"Advances in nutrition (Bethesda, Md.)",2022,https://pubmed.ncbi.nlm.nih.gov/35108358/,0,1,0,0,0,0
35025088,Metabotyping for Precision Nutrition and Weight Management: Hype or Hope?,"Precision nutrition requires a solid understanding of the factors that determine individual responses to dietary treatment. We review the current state of knowledge in identifying human metabotypes - based on circulating biomarkers - that can predict weight loss or other relevant physiological outcomes in response to diet treatment. Not many studies have been conducted in this area and the ones identified here are heterogeneous in design and methodology, and therefore difficult to synthesize and draw conclusions. The basis of the creation of metabotypes varies widely, from using thresholds for a single metabolite to using complex algorithms to generate multi-component constructs that include metabolite and genetic information. Furthermore, available studies are a mix of hypothesis-driven and hypothesis-generating studies, and most of them lack experimental testing in human trials. Although this field of research is still in its infancy, precision-based dietary intervention strategies focusing on the metabotype group level hold promise for designing more effective dietary treatments for obesity.",Pigsborg K; Magkos F,Current nutrition reports,2022,https://pubmed.ncbi.nlm.nih.gov/35025088/,1,0,0,0,0,0
34970584,"Multiomics Approach to Precision Sports Nutrition: Limits, Challenges, and Possibilities.","Most sports nutrition guidelines are based on group average responses and professional opinion. Precision nutrition for athletes aims to improve the individualization of nutrition practices to optimize long-term performance and health. This is a 2-step process that first involves the acquisition of individual-specific, science-based information using a variety of sources including lifestyle and medical histories, dietary assessment, physiological assessments from the performance lab and wearable sensors, and multiomics data from blood, urine, saliva, and stool samples. The second step consists of the delivery of science-based nutrition advice, behavior change support, and the monitoring of health and performance efficacy and benefits relative to cost. Individuals vary widely in the way they respond to exercise and nutritional interventions, and understanding why this metabolic heterogeneity exists is critical for further advances in precision nutrition. Another major challenge is the development of evidence-based individualized nutrition recommendations that are embraced and efficacious for athletes seeking the most effective enhancement of performance, metabolic recovery, and health. At this time precision sports nutrition is an emerging discipline that will require continued technological and scientific advances before this approach becomes accurate and practical for athletes and fitness enthusiasts at the small group or individual level. The costs and scientific challenges appear formidable, but what is already being achieved today in precision nutrition through multiomics and sensor technology seemed impossible just two decades ago.",Nieman DC,Frontiers in nutrition,2021,https://pubmed.ncbi.nlm.nih.gov/34970584/,1,0,0,0,0,0
34913242,Fecal microbiota relationships with childhood obesity: A scoping comprehensive review.,"Childhood obesity is a costly burden in most regions with relevant and adverse long-term health consequences in adult life. Several studies have associated excessive body weight with a specific profile of gut microbiota. Different factors related to fecal microorganism abundance seem to contribute to childhood obesity, such as gestational weight gain, perinatal diet, antibiotic administration to the mother and/or child, birth delivery, and feeding patterns, among others. This review reports and discusses diverse factors that affect the infant intestinal microbiota with putative or possible implications on the increase of the obesity childhood rates as well as microbiota shifts associated with excessive body weight in children.",de Cuevillas B; Milagro FI; Tur JA; Gil-Campos M; de Miguel-Etayo P; Martínez JA; Navas-Carretero S,Obesity reviews : an official journal of the International Association for the Study of Obesity,2021,https://pubmed.ncbi.nlm.nih.gov/34913242/,0,0,0,0,0,0
34836203,A Multidisciplinary Perspective of Ultra-Processed Foods and Associated Food Processing Technologies: A View of the Sustainable Road Ahead.,"Ultra-processed foods (UPFs) are negatively perceived by part of the scientific community, the public, and policymakers alike, to the extent they are sometimes referred to as not ""real food"". Many observational surveys have linked consumption of UPFs to adverse health outcomes. This narrative synthesis and scientific reappraisal of available evidence aims to: (i) critically evaluate UPF-related scientific literature on diet and disease and identify possible research gaps or biases in the interpretation of data; (ii) emphasize the innovative potential of various processing technologies that can lead to modifications of the food matrix with beneficial health effects; (iii) highlight the possible links between processing, sustainability and circular economy through the valorisation of by-products; and (iv) delineate the conceptual parameters of new paradigms in food evaluation and classification systems. Although greater consumption of UPFs has been associated with obesity, unfavorable cardiometabolic risk factor profiles, and increased risk for non-communicable diseases, whether specific food processing techniques leading to ultra-processed formulations are responsible for the observed links between UPFs and various health outcomes remains elusive and far from being understood. Evolving technologies can be used in the context of sustainable valorisation of food processing by-products to create novel, low-cost UPFs with improved nutritional value and health potential. New paradigms of food evaluation and assessment should be funded and developed on several novel pillars-enginomics, signalling, and precision nutrition-taking advantage of available digital technologies and artificial intelligence. Research is needed to generate required scientific knowledge to either expand the current or create new food evaluation and classification systems, incorporating processing aspects that may have a significant impact on health and wellness, together with factors related to the personalization of foods and diets, while not neglecting recycling and sustainability aspects. The complexity and the predicted immense size of these tasks calls for open innovation mentality and a new mindset promoting multidisciplinary collaborations and partnerships between academia and industry.",Capozzi F; Magkos F; Fava F; Milani GP; Agostoni C; Astrup A; Saguy IS,Nutrients,2021,https://pubmed.ncbi.nlm.nih.gov/34836203/,1,0,0,0,0,0
34574696,Hypothesizing Nutrigenomic-Based Precision Anti-Obesity Treatment and Prophylaxis: Should We Be Targeting Sarcopenia Induced Brain Dysfunction?,"<b>Background:</b> The United States Centers for Disease Control and Prevention (CDC) estimates a total obesity rate of 30% for 12 states and a 20% obesity rate nationwide. The obesity epidemic continues to increase in spite of preventative measures undertaken worldwide. Pharmacological treatments promise to reduce total fat mass. However, medications may have significant side effects and can be potentially fatal. <b>Data Retrieval</b>: This brief review, based on a PUBMED search of the key terms ""Obesity"" and"" Sarcopenia,"" will present evidence to corroborate the existence of Reward Deficiency Syndrome (RDS) in obesity and the involvement of catecholaminergic pathways in substance seeking behavior, particularly as it relates to carbohydrates cravings. <b>Expert Opinion:</b> The genetic basis and future genetic testing of children for risk of aberrant generalized craving behavior are considered a prevention method. Here we present evidence supporting the use of precursor amino acid therapy and modulation of enkephalinase, <b><i>MOA</i></b>, and <b><i>COMT</i></b> inhibition in key brain regions. Such treatments manifest in improved levels of dopamine/norepinephrine, GABA, serotonin, and enkephalins. We also present evidence substantiating insulin sensitivity enhancement via Chromium salts, which affect dopamine neuronal synthesis regulation. We believe our unique combination of natural ingredients will influence many pathways leading to the promotion of well-being and normal healthy metabolic functioning. Sarcopenia has been shown to reduce angiogenesis and possible cerebral blood flow. Exercise seems to provide a significant benefit to overcome this obesity-promoting loss of muscle density. <b>Conclusion:</b> Utilization of proposed nutrigenomic formulae based on coupling genetic obesity risk testing promotes generalized anti-craving of carbohydrates and can inhibit carbohydrate bingeing, inducing significant healthy fat loss and relapse prevention.",Blum K; Gold MS; Llanos-Gomez L; Jalali R; Thanos PK; Bowirrat A; Downs WB; Bagchi D; Braverman ER; Baron D; Roy AK; Badgaiyan RD,International journal of environmental research and public health,2021,https://pubmed.ncbi.nlm.nih.gov/34574696/,1,0,0,0,0,0
34462020,The Mediterranean diet and physical activity: better together than apart for the prevention of premature mortality.,"Diet and physical activity (PA) have been studied extensively in epidemiology as single or combined lifestyle factors; however, their interaction has not been studied thoroughly. Studying potential synergisms between lifestyle components with a comprehensive interaction analysis, including additive measures of interaction, provides key insights into the nature of their joint effect and helps target interventions more effectively. First, a comprehensive review was conducted to assess the potential research gap regarding reported interaction analyses conducted in studies assessing the Mediterranean diet (MedDiet) in combination with PA on all-cause mortality. Thereafter, we prospectively assessed the joint association of the MedDiet with PA on all-cause mortality in the <i>Seguimiento Universidad de Navarra</i> (SUN) cohort, followed by both multiplicative and additive interaction analyses. The conjoint effect of low adherence to the MedDiet and low PA observed an increased risk greater than the individual risk factors, suggesting a potential additive interaction or synergism between both exposures, with relative risk due to interaction (RERI) and (95 % confidence interval (95 % CI)) = 0·46 (–0·83 to 1·75) and attributable proportion (95 % CI) due to interaction of 36 % (–0·62, 1·34). No multiplicative interaction was detected. Studying interactions between lifestyle factors, such as the MedDiet and PA, is particularly relevant given the current research gaps in studying the complexities of combined aspects of lifestyle in comparison with isolated behaviours. Our findings underline the important public health message of adhering to both the MedDiet and PA for the prevention of premature mortality.",Hershey MS; Martínez-González MÁ; Álvarez-Álvarez I; Martínez Hernández JA; Ruiz-Canela M,The British journal of nutrition,2021,https://pubmed.ncbi.nlm.nih.gov/34462020/,1,0,0,0,0,0
34422879,Memorable Food: Fighting Age-Related Neurodegeneration by Precision Nutrition.,"Healthcare systems worldwide are seriously challenged by a rising prevalence of neurodegenerative diseases (NDDs), which mostly, but not exclusively, affect the ever-growing population of the elderly. The most known neurodegenerative diseases are Alzheimer's (AD) and Parkinson's disease, multiple sclerosis, and amyotrophic lateral sclerosis, but some viral infections of the brain and traumatic brain injury may also cause NDD. Typical for NDD are the malfunctioning of neurons and their irreversible loss, which often progress irreversibly to dementia and ultimately to death. Numerous factors are involved in the pathogenesis of NDD: genetic variability, epigenetic changes, extent of oxidative/nitrosative stress, mitochondrial dysfunction, and DNA damage. The complex interplay of all the above-mentioned factors may be a fingerprint of neurodegeneration, with different diseases being affected to different extents by particular factors. There is a voluminous body of evidence showing the benefits of regular exercise to brain health and cognitive functions. Moreover, the importance of a healthy diet, balanced in macro- and micro-nutrients, in preventing neurodegeneration and slowing down a progression to full-blown disease is evident. Individuals affected by NDD almost inevitably have low-grade inflammation and anomalies in lipid metabolism. Metabolic and lipid profiles in NDD can be improved by the Mediterranean diet. Many studies have associated the Mediterranean diet with a decreased risk of dementia and AD, but a cause-and-effect relationship has not been deduced. Studies with caloric restriction showed neuroprotective effects in animal models, but the results in humans are inconsistent. The pathologies of NDD are complex and there is a great inter-individual (epi)genetic variance within any population. Furthermore, the gut microbiome, being deeply involved in nutrient uptake and lipid metabolism, also represents a pillar of the gut microbiome-brain axis and is linked with the pathogenesis of NDD. Numerous studies on the role of different micronutrients (omega-3 fatty acids, bioactive polyphenols from fruit and medicinal plants) in the prevention, prediction, and treatment of NDD have been conducted, but we are still far away from a personalized diet plan for individual NDD patients. For this to be realized, large-scale cohorts that would include the precise monitoring of food intake, mapping of genetic variants, epigenetic data, microbiome studies, and metabolome, lipidome, and transcriptome data are needed.",Milošević M; Arsić A; Cvetković Z; Vučić V,Frontiers in nutrition,2021,https://pubmed.ncbi.nlm.nih.gov/34422879/,1,0,0,0,0,0
33333960,Miracle Berry as a Potential Supplement in the Control of Metabolic Risk Factors in Cancer.,"The increased incidence of chronic diseases related to altered metabolism has become a social and medical concern worldwide. Cancer is a chronic and multifactorial disease for which, together with genetic factors, environmental factors are crucial. According to the World Health Organization (WHO), up to one third of cancer-related deaths could be prevented by modifying risk factors associated with lifestyle, including diet and exercise. Obesity increases the risk of cancer due to the promotion of low-grade chronic inflammation and systemic metabolic oxidative stress. The effective control of metabolic parameters, for example, controlling glucose, lipid levels, and blood pressure, and maintaining a low grade of chronic inflammation and oxidative stress might represent a specific and mechanistic approach against cancer initiation and progression. Miracle berry (MB) (<i>Synsepalum dulcificum)</i> is an indigenous fruit whose small, ellipsoid, and bright red berries have been described to transform a sour taste into a sweet one. MB is rich in terpenoids, phenolic compounds, and flavonoids, which are responsible for their described antioxidant activities. Moreover, MB has been reported to ameliorate insulin resistance and inhibit cancer cell proliferation and malignant transformation in vitro. Herein, we briefly summarize the current knowledge of MB to provide a scientific basis for its potential use as a supplement in the management of chronic diseases related to altered metabolism, including obesity and insulin resistance, which are well-known risk factors in cancer. First, we introduce cancer as a metabolic disease, highlighting the impact of systemic metabolic alterations, such as obesity and insulin resistance, in cancer initiation and progression. Next, as oxidative stress is closely associated with metabolic stress, we also evaluate the effect of phytochemicals in managing oxidative stress and its relationship with cancer. Finally, we summarize the main biological activities described for MB-derived extracts with a special focus on the ability of miraculin to transform a sour taste into a sweet one through its interaction with the sweet taste receptors. The identification of sweet taste receptors at the gastrointestinal level, with effects on the secretion of enterohormones, may provide an additional tool for managing chronic diseases, including cancer.",Gómez de Cedrón M; Wagner S; Reguero M; Menéndez-Rey A; de Molina AR,"Antioxidants (Basel, Switzerland)",2020,https://pubmed.ncbi.nlm.nih.gov/33333960/,1,0,0,0,0,0
33231704,"Epigenetic signatures underlying inflammation: an interplay of nutrition, physical activity, metabolic diseases, and environmental factors for personalized nutrition.","Emerging translational evidence suggests that epigenetic alterations (DNA methylation, miRNA expression, and histone modifications) occur after external stimuli and may contribute to exacerbated inflammation and the risk of suffering several diseases including diabetes, cardiovascular diseases, cancer, and neurological disorders. This review summarizes the current knowledge about the harmful effects of high-fat/high-sugar diets, micronutrient deficiencies (folate, manganese, and carotenoids), obesity and associated complications, bacterial/viral infections, smoking, excessive alcohol consumption, sleep deprivation, chronic stress, air pollution, and chemical exposure on inflammation through epigenetic mechanisms. Additionally, the epigenetic phenomena underlying the anti-inflammatory potential of caloric restriction, n-3 PUFA, Mediterranean diet, vitamin D, zinc, polyphenols (i.e., resveratrol, gallic acid, epicatechin, luteolin, curcumin), and the role of systematic exercise are discussed. Original and review articles encompassing epigenetics and inflammation were screened from major databases (including PubMed, Medline, Science Direct, Scopus, etc.) and analyzed for the writing of the review paper. Although caution should be exercised, research on epigenetic mechanisms is contributing to understand pathological processes involving inflammatory responses, the prediction of disease risk based on the epigenotype, as well as the putative design of therapeutic interventions targeting the epigenome.",Ramos-Lopez O; Milagro FI; Riezu-Boj JI; Martinez JA,Inflammation research : official journal of the European Histamine Research Society ... [et al.],2020,https://pubmed.ncbi.nlm.nih.gov/33231704/,1,0,0,0,0,0
31362802,Sex matters: a focus on the impact of biological sex on metabolomic profiles and dietary interventions.,"The metabolomic profile of a biofluid can be altered by dietary intake, exercise and disease processes and, thus provides an important tool for the study of many physiological processes. However, in addition to perturbation due to disease, the metabolomic profile of urine and plasma has also been shown to vary due to many intrinsic physiological factors such as age, sex, hormonal status and diurnal variation. Characterisation of this normal degree of variation in the metabolomic profiles of human biofluids is a necessary and important step in the development of metabolomics for use in nutrition-related research. The current review focuses on the impact of sex on the metabolomic profile. A number of studies have reported that sex impacts metabolites such as amino acids, lipids, sugars and keto acids. Furthermore, we examine the effect of the menstrual cycle on the metabolomic profile. Responses to dietary interventions can also differ between the sexes and highlighting this is important for the development of the field of precision nutrition.",Brennan L; Gibbons H,The Proceedings of the Nutrition Society,2019,https://pubmed.ncbi.nlm.nih.gov/31362802/,1,0,0,0,0,0
30646166,Association of Levels of Physical Activity With Risk of Parkinson Disease: A Systematic Review and Meta-analysis.,"The association between physical activity and the risk of Parkinson disease (PD) has been increasingly recognized. However, to our knowledge, a comprehensive assessment of the quantitative dose-response association between physical activity and PD risk has not been performed previously. To quantify the dose-response association between physical activity and the risk of developing PD. PubMed, Embase, and Web of Science were systematically searched for peer-reviewed articles published through February 2018 reporting the association between physical activity and PD risk. Prospective studies that examined the association between physical activity and PD risk were included. Data were extracted independently by 2 investigators. Adjusted risk estimates were extracted and pooled using a random-effects model. The study adhered to Meta-analysis of Observational Studies in Epidemiology (MOOSE) reporting guidelines. The main outcome was the incidence of PD diagnoses confirmed by the treating neurologists or the authoritative medical records. Eight prospective studies totaling 544 336 participants included 2192 patients with PD with a median (range) follow-up period of 12 (6.1-22.0) years were identified. A significantly reduced risk of PD was associated with the highest levels of either total physical activity (relative risk, 0.79; 95% CI, 0.68-0.91) or moderate to vigorous physical activity (relative risk, 0.71; 95% CI, 0.58-0.87), with stronger associations among men than among women. In contrast, light physical activity was not associated with PD risk (relative risk, 0.86; 95% CI, 0.60-1.23). The dose-response analysis revealed that for each 10 metabolic equivalent of task-hours/week increase in total or moderate to vigorous physical activity, the risk of PD among men decreased by 10% and 17%, respectively. No linear dose-response association was found between physical activity and PD risk among women. This analysis revealed an inverse dose-response association between physical activity and PD risk among men; importantly, even moderate exercise was associated with a significant reduction in the risk of PD. Future studies with quantified measurements of physical activity will help identify the precise relative risk estimates for various levels of activity with respect to PD risk.",Fang X; Han D; Cheng Q; Zhang P; Zhao C; Min J; Wang F,JAMA network open,2018,https://pubmed.ncbi.nlm.nih.gov/30646166/,0,1,0,1,0,1
30070117,"[Nutrigenetics, nutrigenomics and Mediterranean diet: a new vision for gastronomy].","Both nutrigenetics and nutrigenomics are disciplines that form part of what is known as Nutritional Genomics, which, in the widest sense, provides the framework for integrating different omics with food and nutrition sciences. After decades of nutrigenetic and nutrigenomic studies, there is a large enough amount of knowledge to consider its application in so-called precision nutrition. This new discipline seeks to take into account the particular characteristics of the individual in order to provide the best diet for preventing or treating a disease. Omic markers are considered to be of importance to that personalization. There are many foods, nutrients and dietary patterns that have been researched in nutrigenetics and nutrigenomics, including the Mediterranean Diet pattern. Despite heterogeneity in defining the Mediterranean Diet, there are various studies that show that the Mediterranean Diet can interact with the genome, so reducing the risk of disease in the most genetically susceptible individuals. Likewise, several studies have recently been revealing the mechanisms through which the Mediterranean Diet may exercise this protective effect. Understanding genetic susceptibility, epigenetic mechanisms, the influence of the metabolome and other omics in more detail may be important in gastronomy, understood as the practice of selecting, cooking and eating food. This omic influence can not only be found in health-disease phenotypes, but also in food taste and smell perception and preferences for certain dishes. Considering all of these together may contribute to an increase in enjoying and at the same time pursuing healthy eating.",Corella D; Barragán R; Ordovás JM; Coltell Ó,Nutricion hospitalaria,2018,https://pubmed.ncbi.nlm.nih.gov/30070117/,1,0,0,0,0,0
28829397,Precision Nutrition: A Review of Personalized Nutritional Approaches for the Prevention and Management of Metabolic Syndrome.,"The translation of the growing increase of findings emerging from basic nutritional science into meaningful and clinically relevant dietary advices represents nowadays one of the main challenges of clinical nutrition. From nutrigenomics to deep phenotyping, many factors need to be taken into account in designing personalized and unbiased nutritional solutions for individuals or population sub-groups. Likewise, a concerted effort among basic, clinical scientists and health professionals will be needed to establish a comprehensive framework allowing the implementation of these new findings at the population level. In a world characterized by an overwhelming increase in the prevalence of obesity and associated metabolic disturbances, such as type 2 diabetes and cardiovascular diseases, tailored nutrition prescription represents a promising approach for both the prevention and management of metabolic syndrome. This review aims to discuss recent works in the field of precision nutrition analyzing most relevant aspects affecting an individual response to lifestyle/nutritional interventions. Latest advances in the analysis and monitoring of dietary habits, food behaviors, physical activity/exercise and deep phenotyping will be discussed, as well as the relevance of novel applications of nutrigenomics, metabolomics and microbiota profiling. Recent findings in the development of precision nutrition are highlighted. Finally, results from published studies providing examples of new avenues to successfully implement innovative precision nutrition approaches will be reviewed.",de Toro-Martín J; Arsenault BJ; Després JP; Vohl MC,Nutrients,2017,https://pubmed.ncbi.nlm.nih.gov/28829397/,1,0,0,0,0,0
